time,temperature,optimal_temperature
2019-02-06 05:59:59,2.1,21.499999999999993
2019-02-06 06:59:59,1.8,21.39999999999999
2019-02-06 07:59:59,1.5,21.29999999999999
2019-02-06 08:59:59,2.1,21.099999999999987
2019-02-06 09:59:59,4.0,20.799999999999983
2019-02-06 10:59:59,5.6,20.399999999999977
2019-02-06 11:59:59,7.1,19.89999999999997
2019-02-06 12:59:59,9.7,18.199999999999946
2019-02-06 13:59:59,10.2,17.299999999999933
2019-02-06 14:59:59,11.5,11.99999999999993
2019-02-06 15:59:59,12.4,11.99999999999993
2019-02-06 16:59:59,12.3,11.99999999999993
2019-02-06 17:59:59,11.7,11.99999999999993
2019-02-06 18:59:59,10.6,14.199999999999923
2019-02-06 19:59:59,9.8,16.699999999999925
2019-02-06 20:59:59,9.1,17.599999999999937
2019-02-06 21:59:59,8.4,18.099999999999945
2019-02-06 22:59:59,7.3,18.799999999999955
2019-02-06 23:59:59,6.0,19.29999999999996
2020-02-06 00:59:59,5.7,19.29999999999996
2020-02-06 01:59:59,4.6,19.599999999999966
2020-02-06 02:59:59,3.5,19.79999999999997
2020-02-06 03:59:59,3.2,19.699999999999967
2020-02-06 04:59:59,2.7,19.699999999999967
2020-02-06 05:59:59,2.2,19.699999999999967
2020-02-06 06:59:59,2.8,19.399999999999963
2020-02-06 07:59:59,2.1,19.499999999999964
2020-02-06 08:59:59,2.4,19.29999999999996
2020-02-06 09:59:59,2.8,18.999999999999957
2020-02-06 10:59:59,2.9,18.799999999999955
2020-02-06 11:59:59,3.2,18.49999999999995
2020-02-06 12:59:59,3.7,18.099999999999945
2020-02-06 13:59:59,4.2,17.599999999999937
2020-02-06 14:59:59,7.5,11.99999999999993
2020-02-06 15:59:59,9.5,11.99999999999993
2020-02-06 16:59:59,8.5,11.99999999999993
2020-02-06 17:59:59,7.9,11.99999999999993
2020-02-06 18:59:59,7.6,11.99999999999993
2020-02-06 19:59:59,7.1,11.99999999999993
2020-02-06 20:59:59,6.5,11.99999999999993
2020-02-06 21:59:59,6.3,11.99999999999993
2020-02-06 22:59:59,5.6,14.099999999999923
2020-02-06 23:59:59,5.7,13.399999999999926
2021-02-06 00:59:59,6.9,11.99999999999993
2021-02-06 01:59:59,6.6,11.99999999999993
2021-02-06 02:59:59,6.1,11.99999999999993
2021-02-06 03:59:59,5.7,11.99999999999993
2021-02-06 04:59:59,5.5,11.99999999999993
2021-02-06 05:59:59,5.2,12.499999999999929
2021-02-06 06:59:59,4.9,13.199999999999926
2021-02-06 07:59:59,4.5,13.899999999999924
2021-02-06 08:59:59,4.5,13.499999999999925
2021-02-06 09:59:59,4.4,13.399999999999926
2021-02-06 10:59:59,4.4,12.999999999999927
2021-02-06 11:59:59,5.1,11.99999999999993
2021-02-06 12:59:59,6.8,11.99999999999993
2021-02-06 13:59:59,7.7,11.99999999999993
2021-02-06 14:59:59,8.0,11.99999999999993
2021-02-06 15:59:59,7.7,11.99999999999993
2021-02-06 16:59:59,7.7,11.99999999999993
2021-02-06 17:59:59,7.1,11.99999999999993
2021-02-06 18:59:59,5.9,11.99999999999993
2021-02-06 19:59:59,6.2,11.99999999999993
2021-02-06 20:59:59,5.6,11.99999999999993
2021-02-06 21:59:59,5.0,11.99999999999993
2021-02-06 22:59:59,5.4,11.99999999999993
2021-02-06 23:59:59,4.8,11.99999999999993
2019-02-07 00:59:59,5.1,21.9
2019-02-07 01:59:59,4.3,21.799999999999997
2019-02-07 02:59:59,3.8,21.699999999999996
2019-02-07 03:59:59,3.2,21.599999999999994
2019-02-07 04:59:59,2.8,21.499999999999993
2019-02-07 05:59:59,2.2,21.499999999999993
2019-02-07 06:59:59,1.8,21.39999999999999
2019-02-07 07:59:59,1.2,21.29999999999999
2019-02-07 08:59:59,1.4,21.19999999999999
2019-02-07 09:59:59,3.9,20.799999999999983
2019-02-07 10:59:59,5.7,20.399999999999977
2019-02-07 11:59:59,7.2,19.89999999999997
2019-02-07 12:59:59,9.0,18.799999999999955
2019-02-07 13:59:59,10.5,16.699999999999925
2019-02-07 14:59:59,11.6,11.99999999999993
2019-02-07 15:59:59,12.5,11.99999999999993
2019-02-07 16:59:59,12.8,11.99999999999993
2019-02-07 17:59:59,11.8,11.99999999999993
2019-02-07 18:59:59,10.8,11.99999999999993
2019-02-07 19:59:59,9.8,16.699999999999925
2019-02-07 20:59:59,8.9,17.79999999999994
2019-02-07 21:59:59,8.3,18.199999999999946
2019-02-07 22:59:59,7.5,18.59999999999995
2019-02-07 23:59:59,5.9,19.29999999999996
2020-02-07 00:59:59,5.2,19.499999999999964
2020-02-07 01:59:59,4.7,19.499999999999964
2020-02-07 02:59:59,4.1,19.599999999999966
2020-02-07 03:59:59,3.6,19.599999999999966
2020-02-07 04:59:59,3.3,19.599999999999966
2020-02-07 05:59:59,3.5,19.399999999999963
2020-02-07 06:59:59,3.3,19.29999999999996
2020-02-07 07:59:59,3.1,19.19999999999996
2020-02-07 08:59:59,2.8,19.19999999999996
2020-02-07 09:59:59,4.1,18.49999999999995
2020-02-07 10:59:59,5.0,17.69999999999994
2020-02-07 11:59:59,5.8,16.799999999999926
2020-02-07 12:59:59,6.1,16.199999999999918
2020-02-07 13:59:59,7.4,11.99999999999993
2020-02-07 14:59:59,8.1,11.99999999999993
2020-02-07 15:59:59,8.5,11.99999999999993
2020-02-07 16:59:59,8.4,11.99999999999993
2020-02-07 17:59:59,8.6,11.99999999999993
2020-02-07 18:59:59,8.0,11.99999999999993
2020-02-07 19:59:59,7.5,11.99999999999993
2020-02-07 20:59:59,7.4,11.99999999999993
2020-02-07 21:59:59,7.1,11.99999999999993
2020-02-07 22:59:59,6.2,13.199999999999926
2020-02-07 23:59:59,5.5,14.79999999999992
2021-02-07 00:59:59,4.6,15.999999999999917
2021-02-07 01:59:59,4.5,15.899999999999917
2021-02-07 02:59:59,4.3,15.899999999999917
2021-02-07 03:59:59,4.2,15.799999999999917
2021-02-07 04:59:59,3.7,16.199999999999918
2021-02-07 05:59:59,3.0,16.699999999999925
2021-02-07 06:59:59,2.8,16.699999999999925
2021-02-07 07:59:59,3.1,16.199999999999918
2021-02-07 08:59:59,2.8,16.29999999999992
2021-02-07 09:59:59,4.0,14.399999999999922
2021-02-07 10:59:59,4.9,11.99999999999993
2021-02-07 11:59:59,5.9,11.99999999999993
2021-02-07 12:59:59,7.5,11.99999999999993
2021-02-07 13:59:59,8.1,11.99999999999993
2021-02-07 14:59:59,8.1,11.99999999999993
2021-02-07 15:59:59,7.1,11.99999999999993
2021-02-07 16:59:59,6.3,11.99999999999993
2021-02-07 17:59:59,6.0,11.99999999999993
2021-02-07 18:59:59,5.5,11.99999999999993
2021-02-07 19:59:59,3.8,12.09999999999993
2021-02-07 20:59:59,2.8,14.299999999999923
2021-02-07 21:59:59,2.2,14.99999999999992
2021-02-07 22:59:59,2.2,14.699999999999921
2021-02-07 23:59:59,2.5,13.899999999999924
2019-02-08 00:59:59,4.5,21.9
2019-02-08 01:59:59,3.7,21.799999999999997
2019-02-08 02:59:59,3.0,21.699999999999996
2019-02-08 03:59:59,2.3,21.599999999999994
2019-02-08 04:59:59,1.8,21.499999999999993
2019-02-08 05:59:59,0.9,21.499999999999993
2019-02-08 06:59:59,1.0,21.39999999999999
2019-02-08 07:59:59,0.5,21.29999999999999
2019-02-08 08:59:59,1.2,21.099999999999987
2019-02-08 09:59:59,3.7,20.799999999999983
2019-02-08 10:59:59,5.8,20.299999999999976
2019-02-08 11:59:59,5.7,20.199999999999974
2019-02-08 12:59:59,8.0,19.09999999999996
2019-02-08 13:59:59,9.2,17.999999999999943
2019-02-08 14:59:59,10.5,14.79999999999992
2019-02-08 15:59:59,11.4,11.99999999999993
2019-02-08 16:59:59,11.6,11.99999999999993
2019-02-08 17:59:59,11.1,11.99999999999993
2019-02-08 18:59:59,9.9,15.599999999999918
2019-02-08 19:59:59,8.8,17.499999999999936
2019-02-08 20:59:59,7.8,18.299999999999947
2019-02-08 21:59:59,6.9,18.699999999999953
2019-02-08 22:59:59,6.0,19.09999999999996
2019-02-08 23:59:59,6.0,18.899999999999956
2020-02-08 00:59:59,4.8,19.29999999999996
2020-02-08 01:59:59,4.4,19.29999999999996
2020-02-08 02:59:59,4.0,19.29999999999996
2020-02-08 03:59:59,3.4,19.399999999999963
2020-02-08 04:59:59,3.7,19.19999999999996
2020-02-08 05:59:59,3.7,18.999999999999957
2020-02-08 06:59:59,3.7,18.899999999999956
2020-02-08 07:59:59,3.7,18.699999999999953
2020-02-08 08:59:59,3.6,18.59999999999995
2020-02-08 09:59:59,3.5,18.49999999999995
2020-02-08 10:59:59,4.1,17.999999999999943
2020-02-08 11:59:59,5.8,16.29999999999992
2020-02-08 12:59:59,7.4,11.99999999999993
2020-02-08 13:59:59,7.8,11.99999999999993
2020-02-08 14:59:59,6.6,13.699999999999925
2020-02-08 15:59:59,7.2,11.99999999999993
2020-02-08 16:59:59,7.3,11.99999999999993
2020-02-08 17:59:59,7.5,11.99999999999993
2020-02-08 18:59:59,7.0,11.99999999999993
2020-02-08 19:59:59,6.1,13.399999999999926
2020-02-08 20:59:59,5.9,13.599999999999925
2020-02-08 21:59:59,5.5,14.399999999999922
2020-02-08 22:59:59,5.4,14.299999999999923
2020-02-08 23:59:59,5.1,14.599999999999921
2021-02-08 00:59:59,2.7,17.299999999999933
2021-02-08 01:59:59,2.9,16.899999999999928
2021-02-08 02:59:59,3.0,16.699999999999925
2021-02-08 03:59:59,2.9,16.599999999999923
2021-02-08 04:59:59,2.8,16.499999999999922
2021-02-08 05:59:59,2.8,16.29999999999992
2021-02-08 06:59:59,3.1,15.699999999999918
2021-02-08 07:59:59,3.2,15.399999999999919
2021-02-08 08:59:59,3.0,15.399999999999919
2021-02-08 09:59:59,4.3,12.19999999999993
2021-02-08 10:59:59,3.9,13.099999999999927
2021-02-08 11:59:59,4.5,11.99999999999993
2021-02-08 12:59:59,5.0,11.99999999999993
2021-02-08 13:59:59,5.9,11.99999999999993
2021-02-08 14:59:59,7.1,11.99999999999993
2021-02-08 15:59:59,7.0,11.99999999999993
2021-02-08 16:59:59,7.1,11.99999999999993
2021-02-08 17:59:59,6.6,11.99999999999993
2021-02-08 18:59:59,5.8,11.99999999999993
2021-02-08 19:59:59,5.3,11.99999999999993
2021-02-08 20:59:59,5.2,11.99999999999993
2021-02-08 21:59:59,4.8,11.99999999999993
2021-02-08 22:59:59,4.3,11.99999999999993
2021-02-08 23:59:59,3.7,11.99999999999993
2019-02-09 00:59:59,5.3,21.9
2019-02-09 01:59:59,4.7,21.799999999999997
2019-02-09 02:59:59,3.8,21.699999999999996
2019-02-09 03:59:59,2.4,21.699999999999996
2019-02-09 04:59:59,1.5,21.599999999999994
2019-02-09 05:59:59,0.8,21.499999999999993
2019-02-09 06:59:59,0.7,21.39999999999999
2019-02-09 07:59:59,0.3,21.29999999999999
2019-02-09 08:59:59,-0.3,21.19999999999999
2019-02-09 09:59:59,-0.1,21.099999999999987
2019-02-09 10:59:59,0.0,20.999999999999986
2019-02-09 11:59:59,0.7,20.799999999999983
2019-02-09 12:59:59,3.3,20.299999999999976
2019-02-09 13:59:59,5.4,19.699999999999967
2019-02-09 14:59:59,7.2,18.699999999999953
2019-02-09 15:59:59,8.8,16.899999999999928
2019-02-09 16:59:59,9.0,16.199999999999918
2019-02-09 17:59:59,8.4,16.99999999999993
2019-02-09 18:59:59,7.8,17.499999999999936
2019-02-09 19:59:59,7.1,17.999999999999943
2019-02-09 20:59:59,6.4,18.299999999999947
2019-02-09 21:59:59,5.7,18.59999999999995
2019-02-09 22:59:59,5.2,18.699999999999953
2019-02-09 23:59:59,4.4,18.999999999999957
2020-02-09 00:59:59,4.9,18.59999999999995
2020-02-09 01:59:59,4.9,18.39999999999995
2020-02-09 02:59:59,4.6,18.39999999999995
2020-02-09 03:59:59,4.6,18.299999999999947
2020-02-09 04:59:59,4.7,17.999999999999943
2020-02-09 05:59:59,4.3,18.099999999999945
2020-02-09 06:59:59,4.7,17.69999999999994
2020-02-09 07:59:59,4.5,17.69999999999994
2020-02-09 08:59:59,4.5,17.499999999999936
2020-02-09 09:59:59,4.8,16.99999999999993
2020-02-09 10:59:59,5.2,16.39999999999992
2020-02-09 11:59:59,5.9,14.99999999999992
2020-02-09 12:59:59,6.8,11.99999999999993
2020-02-09 13:59:59,6.6,11.99999999999993
2020-02-09 14:59:59,7.6,11.99999999999993
2020-02-09 15:59:59,8.2,11.99999999999993
2020-02-09 16:59:59,8.4,11.99999999999993
2020-02-09 17:59:59,8.5,11.99999999999993
2020-02-09 18:59:59,8.1,11.99999999999993
2020-02-09 19:59:59,7.6,11.99999999999993
2020-02-09 20:59:59,7.3,11.99999999999993
2020-02-09 21:59:59,6.9,11.99999999999993
2020-02-09 22:59:59,6.3,11.99999999999993
2020-02-09 23:59:59,6.4,11.99999999999993
2021-02-09 00:59:59,3.3,16.39999999999992
2021-02-09 01:59:59,3.2,16.29999999999992
2021-02-09 02:59:59,3.0,16.29999999999992
2021-02-09 03:59:59,2.9,16.199999999999918
2021-02-09 04:59:59,3.1,15.699999999999918
2021-02-09 05:59:59,2.5,16.199999999999918
2021-02-09 06:59:59,2.4,16.099999999999916
2021-02-09 07:59:59,2.7,15.499999999999918
2021-02-09 08:59:59,3.2,14.499999999999922
2021-02-09 09:59:59,3.4,13.899999999999924
2021-02-09 10:59:59,4.7,11.99999999999993
2021-02-09 11:59:59,5.0,11.99999999999993
2021-02-09 12:59:59,5.4,11.99999999999993
2021-02-09 13:59:59,5.6,11.99999999999993
2021-02-09 14:59:59,5.2,11.99999999999993
2021-02-09 15:59:59,3.2,12.599999999999929
2021-02-09 16:59:59,3.6,11.99999999999993
2021-02-09 17:59:59,5.0,11.99999999999993
2021-02-09 18:59:59,4.9,11.99999999999993
2021-02-09 19:59:59,5.1,11.99999999999993
2021-02-09 20:59:59,5.2,11.99999999999993
2021-02-09 21:59:59,4.8,11.99999999999993
2021-02-09 22:59:59,4.7,11.99999999999993
2021-02-09 23:59:59,4.4,11.99999999999993
2019-02-10 00:59:59,3.7,21.9
2019-02-10 01:59:59,3.4,21.799999999999997
2019-02-10 02:59:59,2.9,21.699999999999996
2019-02-10 03:59:59,2.0,21.599999999999994
2019-02-10 04:59:59,2.0,21.499999999999993
2019-02-10 05:59:59,2.3,21.39999999999999
2019-02-10 06:59:59,2.4,21.29999999999999
2019-02-10 07:59:59,2.5,21.19999999999999
2019-02-10 08:59:59,2.9,20.999999999999986
2019-02-10 09:59:59,3.7,20.799999999999983
2019-02-10 10:59:59,5.0,20.49999999999998
2019-02-10 11:59:59,5.7,20.199999999999974
2019-02-10 12:59:59,5.9,20.099999999999973
2019-02-10 13:59:59,6.8,19.599999999999966
2019-02-10 14:59:59,7.8,18.999999999999957
2019-02-10 15:59:59,7.5,18.999999999999957
2019-02-10 16:59:59,7.5,18.899999999999956
2019-02-10 17:59:59,7.7,18.59999999999995
2019-02-10 18:59:59,7.3,18.699999999999953
2019-02-10 19:59:59,6.8,18.799999999999955
2019-02-10 20:59:59,6.6,18.799999999999955
2019-02-10 21:59:59,6.7,18.49999999999995
2019-02-10 22:59:59,6.6,18.39999999999995
2019-02-10 23:59:59,6.5,18.299999999999947
2020-02-10 00:59:59,5.8,18.59999999999995
2020-02-10 01:59:59,5.2,18.799999999999955
2020-02-10 02:59:59,4.7,18.899999999999956
2020-02-10 03:59:59,4.5,18.799999999999955
2020-02-10 04:59:59,4.3,18.799999999999955
2020-02-10 05:59:59,4.3,18.59999999999995
2020-02-10 06:59:59,4.4,18.39999999999995
2020-02-10 07:59:59,4.5,18.199999999999946
2020-02-10 08:59:59,4.6,17.999999999999943
2020-02-10 09:59:59,4.9,17.599999999999937
2020-02-10 10:59:59,5.2,17.09999999999993
2020-02-10 11:59:59,6.2,15.599999999999918
2020-02-10 12:59:59,7.0,12.699999999999928
2020-02-10 13:59:59,9.4,11.99999999999993
2020-02-10 14:59:59,10.9,11.99999999999993
2020-02-10 15:59:59,11.6,11.99999999999993
2020-02-10 16:59:59,12.6,11.99999999999993
2020-02-10 17:59:59,12.5,11.99999999999993
2020-02-10 18:59:59,12.1,11.99999999999993
2020-02-10 19:59:59,10.4,11.99999999999993
2020-02-10 20:59:59,8.8,11.99999999999993
2020-02-10 21:59:59,8.5,11.99999999999993
2020-02-10 22:59:59,7.9,11.99999999999993
2020-02-10 23:59:59,7.1,11.99999999999993
2021-02-10 00:59:59,4.5,16.199999999999918
2021-02-10 01:59:59,4.3,16.199999999999918
2021-02-10 02:59:59,4.1,16.199999999999918
2021-02-10 03:59:59,4.3,15.699999999999918
2021-02-10 04:59:59,4.0,15.899999999999917
2021-02-10 05:59:59,3.5,16.29999999999992
2021-02-10 06:59:59,3.7,15.799999999999917
2021-02-10 07:59:59,4.0,15.09999999999992
2021-02-10 08:59:59,4.3,14.299999999999923
2021-02-10 09:59:59,5.1,11.99999999999993
2021-02-10 10:59:59,5.7,11.99999999999993
2021-02-10 11:59:59,7.5,11.99999999999993
2021-02-10 12:59:59,8.8,11.99999999999993
2021-02-10 13:59:59,9.8,11.99999999999993
2021-02-10 14:59:59,10.6,11.99999999999993
2021-02-10 15:59:59,10.8,11.99999999999993
2021-02-10 16:59:59,10.5,11.99999999999993
2021-02-10 17:59:59,9.9,11.99999999999993
2021-02-10 18:59:59,8.7,11.99999999999993
2021-02-10 19:59:59,7.9,11.99999999999993
2021-02-10 20:59:59,7.4,11.99999999999993
2021-02-10 21:59:59,6.7,11.99999999999993
2021-02-10 22:59:59,5.9,11.99999999999993
2021-02-10 23:59:59,5.9,11.99999999999993
2019-02-11 00:59:59,6.6,21.9
2019-02-11 01:59:59,7.0,21.799999999999997
2019-02-11 02:59:59,6.8,21.699999999999996
2019-02-11 03:59:59,6.0,21.599999999999994
2019-02-11 04:59:59,5.3,21.599999999999994
2019-02-11 05:59:59,4.6,21.499999999999993
2019-02-11 06:59:59,3.7,21.39999999999999
2019-02-11 07:59:59,3.2,21.39999999999999
2019-02-11 08:59:59,3.0,21.29999999999999
2019-02-11 09:59:59,3.7,21.099999999999987
2019-02-11 10:59:59,4.5,20.899999999999984
2019-02-11 11:59:59,6.1,20.49999999999998
2019-02-11 12:59:59,8.0,19.89999999999997
2019-02-11 13:59:59,8.8,19.399999999999963
2019-02-11 14:59:59,9.9,18.39999999999995
2019-02-11 15:59:59,10.2,17.79999999999994
2019-02-11 16:59:59,9.9,17.999999999999943
2019-02-11 17:59:59,9.5,18.199999999999946
2019-02-11 18:59:59,8.5,18.799999999999955
2019-02-11 19:59:59,7.3,19.399999999999963
2019-02-11 20:59:59,6.4,19.599999999999966
2019-02-11 21:59:59,5.0,19.89999999999997
2019-02-11 22:59:59,3.7,20.099999999999973
2019-02-11 23:59:59,3.2,20.099999999999973
2020-02-11 00:59:59,6.9,18.59999999999995
2020-02-11 01:59:59,6.2,18.799999999999955
2020-02-11 02:59:59,5.8,18.899999999999956
2020-02-11 03:59:59,5.0,19.09999999999996
2020-02-11 04:59:59,4.5,19.19999999999996
2020-02-11 05:59:59,4.2,19.09999999999996
2020-02-11 06:59:59,4.3,18.999999999999957
2020-02-11 07:59:59,4.3,18.799999999999955
2020-02-11 08:59:59,4.5,18.59999999999995
2020-02-11 09:59:59,4.8,18.199999999999946
2020-02-11 10:59:59,4.8,18.099999999999945
2020-02-11 11:59:59,5.3,17.499999999999936
2020-02-11 12:59:59,5.9,16.699999999999925
2020-02-11 13:59:59,7.1,14.099999999999923
2020-02-11 14:59:59,8.2,11.99999999999993
2020-02-11 15:59:59,9.3,11.99999999999993
2020-02-11 16:59:59,9.2,11.99999999999993
2020-02-11 17:59:59,8.6,11.99999999999993
2020-02-11 18:59:59,8.0,11.99999999999993
2020-02-11 19:59:59,7.5,11.99999999999993
2020-02-11 20:59:59,7.6,11.99999999999993
2020-02-11 21:59:59,7.5,11.99999999999993
2020-02-11 22:59:59,7.4,11.99999999999993
2020-02-11 23:59:59,7.5,11.99999999999993
2021-02-11 00:59:59,6.0,13.699999999999925
2021-02-11 01:59:59,5.9,13.599999999999925
2021-02-11 02:59:59,5.8,13.499999999999925
2021-02-11 03:59:59,5.8,12.999999999999927
2021-02-11 04:59:59,5.7,12.899999999999928
2021-02-11 05:59:59,5.2,14.099999999999923
2021-02-11 06:59:59,4.7,14.89999999999992
2021-02-11 07:59:59,5.2,13.299999999999926
2021-02-11 08:59:59,5.4,11.99999999999993
2021-02-11 09:59:59,5.6,11.99999999999993
2021-02-11 10:59:59,5.6,11.99999999999993
2021-02-11 11:59:59,6.5,11.99999999999993
2021-02-11 12:59:59,8.1,11.99999999999993
2021-02-11 13:59:59,9.3,11.99999999999993
2021-02-11 14:59:59,9.1,11.99999999999993
2021-02-11 15:59:59,9.0,11.99999999999993
2021-02-11 16:59:59,9.0,11.99999999999993
2021-02-11 17:59:59,9.1,11.99999999999993
2021-02-11 18:59:59,8.7,11.99999999999993
2021-02-11 19:59:59,8.4,11.99999999999993
2021-02-11 20:59:59,8.2,11.99999999999993
2021-02-11 21:59:59,8.0,11.99999999999993
2021-02-11 22:59:59,7.8,11.99999999999993
2021-02-11 23:59:59,7.7,11.99999999999993
2019-02-12 00:59:59,2.7,21.9
2019-02-12 01:59:59,2.3,21.799999999999997
2019-02-12 02:59:59,1.7,21.699999999999996
2019-02-12 03:59:59,1.3,21.599999999999994
2019-02-12 04:59:59,1.0,21.499999999999993
2019-02-12 05:59:59,0.6,21.39999999999999
2019-02-12 06:59:59,0.2,21.29999999999999
2019-02-12 07:59:59,-0.3,21.29999999999999
2019-02-12 08:59:59,-0.3,21.19999999999999
2019-02-12 09:59:59,0.9,20.999999999999986
2019-02-12 10:59:59,2.3,20.69999999999998
2019-02-12 11:59:59,4.2,20.199999999999974
2019-02-12 12:59:59,7.4,18.899999999999956
2019-02-12 13:59:59,8.5,17.89999999999994
2019-02-12 14:59:59,9.7,15.499999999999918
2019-02-12 15:59:59,11.1,11.99999999999993
2019-02-12 16:59:59,10.5,11.99999999999993
2019-02-12 17:59:59,10.5,11.99999999999993
2019-02-12 18:59:59,9.9,11.99999999999993
2019-02-12 19:59:59,8.9,16.099999999999916
2019-02-12 20:59:59,8.2,16.99999999999993
2019-02-12 21:59:59,7.5,17.69999999999994
2019-02-12 22:59:59,6.6,18.199999999999946
2019-02-12 23:59:59,5.4,18.799999999999955
2020-02-12 00:59:59,7.6,16.799999999999926
2020-02-12 01:59:59,7.2,17.09999999999993
2020-02-12 02:59:59,6.9,17.199999999999932
2020-02-12 03:59:59,6.6,17.299999999999933
2020-02-12 04:59:59,6.5,17.199999999999932
2020-02-12 05:59:59,6.3,17.199999999999932
2020-02-12 06:59:59,6.6,16.599999999999923
2020-02-12 07:59:59,6.3,16.799999999999926
2020-02-12 08:59:59,6.0,16.899999999999928
2020-02-12 09:59:59,6.2,16.39999999999992
2020-02-12 10:59:59,6.8,15.09999999999992
2020-02-12 11:59:59,7.4,12.19999999999993
2020-02-12 12:59:59,7.4,11.99999999999993
2020-02-12 13:59:59,7.5,11.99999999999993
2020-02-12 14:59:59,6.8,13.599999999999925
2020-02-12 15:59:59,6.8,12.999999999999927
2020-02-12 16:59:59,7.1,11.99999999999993
2020-02-12 17:59:59,6.9,11.99999999999993
2020-02-12 18:59:59,6.8,11.99999999999993
2020-02-12 19:59:59,6.7,11.99999999999993
2020-02-12 20:59:59,6.7,11.99999999999993
2020-02-12 21:59:59,6.7,11.99999999999993
2020-02-12 22:59:59,6.9,11.99999999999993
2020-02-12 23:59:59,6.8,11.99999999999993
2021-02-12 00:59:59,7.8,11.99999999999993
2021-02-12 01:59:59,7.6,11.99999999999993
2021-02-12 02:59:59,7.5,11.99999999999993
2021-02-12 03:59:59,7.2,11.99999999999993
2021-02-12 04:59:59,7.0,11.99999999999993
2021-02-12 05:59:59,6.8,11.99999999999993
2021-02-12 06:59:59,6.7,11.99999999999993
2021-02-12 07:59:59,6.9,11.99999999999993
2021-02-12 08:59:59,6.7,11.99999999999993
2021-02-12 09:59:59,8.2,11.99999999999993
2021-02-12 10:59:59,8.9,11.99999999999993
2021-02-12 11:59:59,9.2,11.99999999999993
2021-02-12 12:59:59,9.8,11.99999999999993
2021-02-12 13:59:59,9.6,11.99999999999993
2021-02-12 14:59:59,10.7,11.99999999999993
2021-02-12 15:59:59,10.9,11.99999999999993
2021-02-12 16:59:59,10.9,11.99999999999993
2021-02-12 17:59:59,10.4,11.99999999999993
2021-02-12 18:59:59,9.3,11.99999999999993
2021-02-12 19:59:59,8.5,11.99999999999993
2021-02-12 20:59:59,8.0,11.99999999999993
2021-02-12 21:59:59,7.5,11.99999999999993
2021-02-12 22:59:59,7.2,11.99999999999993
2021-02-12 23:59:59,7.0,11.99999999999993
2019-02-13 00:59:59,4.5,21.9
2019-02-13 01:59:59,3.8,21.799999999999997
2019-02-13 02:59:59,3.4,21.699999999999996
2019-02-13 03:59:59,2.6,21.599999999999994
2019-02-13 04:59:59,2.0,21.599999999999994
2019-02-13 05:59:59,1.4,21.499999999999993
2019-02-13 06:59:59,0.9,21.39999999999999
2019-02-13 07:59:59,1.0,21.29999999999999
2019-02-13 08:59:59,2.0,21.099999999999987
2019-02-13 09:59:59,3.1,20.899999999999984
2019-02-13 10:59:59,4.7,20.49999999999998
2019-02-13 11:59:59,6.9,19.79999999999997
2019-02-13 12:59:59,8.9,18.59999999999995
2019-02-13 13:59:59,10.1,16.99999999999993
2019-02-13 14:59:59,10.8,12.799999999999928
2019-02-13 15:59:59,11.5,11.99999999999993
2019-02-13 16:59:59,12.2,11.99999999999993
2019-02-13 17:59:59,12.2,11.99999999999993
2019-02-13 18:59:59,11.7,11.99999999999993
2019-02-13 19:59:59,10.9,11.99999999999993
2019-02-13 20:59:59,10.3,11.99999999999993
2019-02-13 21:59:59,8.9,17.299999999999933
2019-02-13 22:59:59,8.2,17.89999999999994
2019-02-13 23:59:59,7.0,18.699999999999953
2020-02-13 00:59:59,6.5,18.799999999999955
2020-02-13 01:59:59,7.0,18.299999999999947
2020-02-13 02:59:59,6.8,18.299999999999947
2020-02-13 03:59:59,6.3,18.49999999999995
2020-02-13 04:59:59,5.8,18.59999999999995
2020-02-13 05:59:59,6.1,18.199999999999946
2020-02-13 06:59:59,6.3,17.89999999999994
2020-02-13 07:59:59,6.5,17.599999999999937
2020-02-13 08:59:59,6.5,17.399999999999935
2020-02-13 09:59:59,6.8,16.799999999999926
2020-02-13 10:59:59,7.6,14.99999999999992
2020-02-13 11:59:59,7.9,13.499999999999925
2020-02-13 12:59:59,8.8,11.99999999999993
2020-02-13 13:59:59,9.2,11.99999999999993
2020-02-13 14:59:59,9.7,11.99999999999993
2020-02-13 15:59:59,10.4,11.99999999999993
2020-02-13 16:59:59,10.9,11.99999999999993
2020-02-13 17:59:59,10.5,11.99999999999993
2020-02-13 18:59:59,9.8,11.99999999999993
2020-02-13 19:59:59,9.0,11.99999999999993
2020-02-13 20:59:59,8.2,11.99999999999993
2020-02-13 21:59:59,7.3,11.99999999999993
2020-02-13 22:59:59,6.0,15.599999999999918
2020-02-13 23:59:59,5.4,16.29999999999992
2021-02-13 00:59:59,6.4,13.999999999999924
2021-02-13 01:59:59,6.2,14.199999999999923
2021-02-13 02:59:59,6.1,14.099999999999923
2021-02-13 03:59:59,5.9,14.299999999999923
2021-02-13 04:59:59,5.5,14.89999999999992
2021-02-13 05:59:59,5.4,14.79999999999992
2021-02-13 06:59:59,4.7,15.699999999999918
2021-02-13 07:59:59,4.1,16.29999999999992
2021-02-13 08:59:59,3.6,16.599999999999923
2021-02-13 09:59:59,4.6,14.99999999999992
2021-02-13 10:59:59,5.6,11.99999999999993
2021-02-13 11:59:59,7.5,11.99999999999993
2021-02-13 12:59:59,8.5,11.99999999999993
